16.153,184.2
16.25,185.16
16.348,186.11
16.447,187.06
16.547,188.01
16.648,188.96
16.749,189.92
16.852,190.87
16.956,191.82
17.06,192.77
17.166,193.73
17.272,194.68
17.38,195.63
17.488,196.58
17.598,197.54
17.708,198.49
17.82,199.44
17.932,200.39
18.045,201.34
18.159,202.3
18.275,203.25
18.391,204.2
18.508,205.15
18.626,206.11
18.745,207.06
18.865,208.01
18.986,208.96
19.108,209.92
19.232,210.87
19.356,211.82
19.481,212.77
19.606,213.72
19.733,214.68
19.861,215.63
19.99,216.58
20.12,217.53
20.251,218.49
20.383,219.44
20.516,220.39
20.65,221.34
20.785,222.3
20.921,223.25
21.058,224.2
21.196,225.15
21.334,226.11
21.474,227.06
21.615,228.01
21.757,228.96
21.9,229.92
22.044,230.87
22.189,231.82
22.335,232.77
22.481,233.73
22.629,234.68
22.778,235.63
22.928,236.59
23.079,237.54
23.231,238.49
23.384,239.44
23.537,240.4
23.692,241.35
23.848,242.3
24.005,243.25
24.163,244.21
24.321,245.16
24.481,246.11
24.642,247.06
24.803,248.02
24.966,248.97
25.13,249.92
25.294,250.88
25.46,251.83
25.626,252.78
25.794,253.73
25.962,254.69
26.131,255.64
26.302,256.59
26.473,257.55
26.645,258.5
26.818,259.45
26.992,260.4
27.167,261.36
27.342,262.31
27.519,263.26
27.696,264.21
27.875,265.17
28.054,266.12
28.234,267.07
28.415,268.02
28.597,268.98
28.779,269.93
28.963,270.88
29.147,271.83
29.332,272.79
29.518,273.74
29.704,274.69
29.891,275.64
30.079,276.59
30.268,277.55
30.458,278.5
30.648,279.45
30.839,280.4
15.316,6.9399
15.238,7.8929
15.161,8.846
15.085,9.7991
15.01,10.752
14.936,11.706
14.863,12.659
14.791,13.612
14.72,14.566
14.65,15.519
14.581,16.473
14.513,17.426
14.445,18.38
14.379,19.334
14.314,20.287
14.25,21.241
14.186,22.195
14.124,23.149
14.063,24.102
14.002,25.056
13.943,26.01
13.884,26.964
13.827,27.918
13.77,28.872
13.714,29.826
13.659,30.779
13.606,31.733
13.553,32.687
13.501,33.641
13.45,34.595
13.4,35.549
13.351,36.503
13.303,37.457
13.255,38.41
13.209,39.364
13.164,40.318
13.119,41.272
13.076,42.226
13.033,43.179
12.992,44.133
12.951,45.087
12.911,46.041
12.872,46.994
12.834,47.948
12.797,48.901
12.761,49.855
12.726,50.809
12.692,51.762
12.659,52.716
12.626,53.669
12.595,54.623
12.564,55.576
12.534,56.53
12.506,57.483
12.478,58.437
12.451,59.39
12.425,60.343
12.4,61.297
12.376,62.25
12.353,63.203
12.33,64.156
12.309,65.109
12.288,66.063
12.269,67.016
12.25,67.969
12.232,68.922
12.216,69.875
12.2,70.828
12.185,71.781
12.171,72.734
12.157,73.687
12.145,74.64
12.134,75.593
12.124,76.546
12.114,77.498
12.105,78.451
12.098,79.404
12.091,80.357
12.085,81.31
12.08,82.262
12.076,83.215
12.073,84.168
12.071,85.12
12.07,86.073
12.07,87.026
12.07,87.978
12.072,88.931
12.074,89.883
12.078,90.836
12.082,91.788
12.088,92.741
12.094,93.693
12.101,94.646
12.109,95.598
12.118,96.551
12.128,97.503
12.139,98.455
12.15,99.408
12.163,100.36
12.177,101.31
12.191,102.26
12.207,103.22
12.223,104.17
12.241,105.12
12.259,106.07
12.278,107.03
12.298,107.98
12.319,108.93
12.341,109.88
12.364,110.83
12.388,111.79
12.413,112.74
12.439,113.69
12.466,114.64
12.493,115.59
12.522,116.55
12.552,117.5
12.582,118.45
12.614,119.4
12.646,120.35
12.679,121.31
12.714,122.26
12.749,123.21
12.785,124.16
12.822,125.11
12.86,126.07
12.899,127.02
12.939,127.97
12.98,128.92
13.021,129.87
13.064,130.83
13.108,131.78
13.153,132.73
13.198,133.68
13.245,134.63
13.292,135.58
13.34,136.54
13.39,137.49
13.44,138.44
13.491,139.39
13.543,140.34
13.596,141.29
13.651,142.25
13.705,143.2
13.761,144.15
13.818,145.1
13.876,146.05
13.935,147
13.995,147.95
14.055,148.91
14.117,149.86
14.179,150.81
14.243,151.76
14.307,152.71
14.372,153.66
14.439,154.61
14.506,155.56
14.574,156.52
14.643,157.47
14.713,158.42
14.784,159.37
14.856,160.32
14.929,161.27
15.003,162.22
15.078,163.17
15.153,164.13
15.23,165.08
15.307,166.03
15.386,166.98
15.465,167.93
15.546,168.88
15.627,169.83
15.709,170.78
15.793,171.73
15.877,172.69
15.962,173.64
16.048,174.59
16.135,175.54
16.223,176.49
16.312,177.44
16.402,178.39
16.493,179.34
16.584,180.29
16.677,181.24
16.771,182.19
16.865,183.15
16.961,184.1
17.057,185.05
17.155,186
17.253,186.95
17.353,187.9
17.453,188.85
17.554,189.8
17.656,190.75
17.76,191.7
17.864,192.65
17.969,193.6
18.075,194.55
18.182,195.51
18.29,196.46
18.399,197.41
18.509,198.36
18.62,199.31
18.732,200.26
18.845,201.21
18.959,202.16
19.073,203.11
19.189,204.06
19.306,205.01
19.424,205.96
19.543,206.91
19.662,207.87
19.783,208.82
19.905,209.77
20.027,210.72
20.151,211.67
20.276,212.62
20.401,213.57
20.528,214.52
20.656,215.47
20.784,216.42
20.914,217.37
21.045,218.32
21.176,219.28
21.309,220.23
21.443,221.18
21.577,222.13
21.713,223.08
21.85,224.03
21.987,224.98
22.126,225.93
22.266,226.88
22.406,227.83
22.548,228.79
22.691,229.74
22.834,230.69
22.979,231.64
23.125,232.59
23.272,233.54
23.419,234.49
23.568,235.44
23.718,236.39
23.869,237.35
24.02,238.3
24.173,239.25
24.327,240.2
24.481,241.15
24.637,242.1
24.794,243.05
24.952,244.01
25.11,244.96
25.27,245.91
25.431,246.86
25.592,247.81
25.755,248.76
25.919,249.71
26.083,250.67
26.249,251.62
26.415,252.57
26.583,253.52
26.751,254.47
26.92,255.42
27.091,256.37
27.262,257.33
27.434,258.28
27.607,259.23
27.781,260.18
27.956,261.13
28.132,262.08
28.308,263.03
28.486,263.99
28.664,264.94
28.844,265.89
29.024,266.84
29.205,267.79
29.387,268.74
29.569,269.69
29.753,270.65
29.937,271.6
30.122,272.55
30.308,273.5
30.495,274.45
30.683,275.4
30.871,276.35
