27.929,1
54.857,1
81.786,1
108.71,1
135.64,1
162.57,1
189.5,1
216.43,1
243.36,1
270.29,1
297.21,1
324.14,1
351.07,1
27.929,282
54.857,282
81.786,282
108.71,282
135.64,282
162.57,282
189.5,282
216.43,282
243.36,282
270.29,282
297.21,282
324.14,282
351.07,282
1,1
1,21.071
1,41.143
1,61.214
1,81.286
1,101.36
1,121.43
1,141.5
1,161.57
1,181.64
1,201.71
1,221.79
1,241.86
1,261.93
1,282
378,1
378,21.071
378,41.143
378,61.214
378,81.286
378,101.36
378,121.43
378,141.5
378,161.57
378,181.64
378,201.71
378,221.79
378,241.86
378,261.93
378,282
