8.758837338124701999e-01 6.465092424610988653e-01 4.000158635503301419e-01 2.074329058695809913e-01 9.014943701550863497e-02 1.341477348754185062e-01 1.141876150137506457e-01 7.959222475180141587e-02 4.562247172723472161e-02 2.148388058125010741e-02 9.948205772133131841e-01 9.305047559944212843e-01 7.800179764349103317e-01 5.861234980369673941e-01 3.945985478518771461e-01 2.376914595620203685e-01 1.278801481124780537e-01 3.281808172648837535e-02 3.009341020367631986e-02 2.607936999667363406e-02 2.135020060489830479e-02 1.650340823156093428e-02 1.202849072356111139e-02 8.258044331844406963e-03 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.418145320763104067e-01 6.249940087417357182e-01 3.893419852572066464e-01 2.034737173814832600e-01 8.920600013124686811e-02 2.452308156679809670e-01 2.044226782244530916e-01 1.412021463008099331e-01 8.113922840210405218e-02 3.875253633862880270e-02 9.514935745044101889e-01 9.969543588565100700e-01 9.361772518120834441e-01 7.880199115921345809e-01 5.942865759840016970e-01 4.010120556697813199e-01 2.416792482359317040e-01 3.279203396997985159e-02 3.332524134025065254e-02 3.200673066832308150e-02 2.903975276783201179e-02 2.487776336032953076e-02 2.009534944303531523e-02 1.529003115087395476e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.783299999999999841e+01
7.182988152931932824e-01 5.364086819672014839e-01 3.364373120080579316e-01 1.771976471369779704e-01 7.836897358452871165e-02 3.980077030284708828e-01 3.249104560240408390e-01 2.224008332531864640e-01 1.281171937083367685e-01 6.206005366494625475e-02 8.079522389602163956e-01 9.483130724239242637e-01 9.975447572780894445e-01 9.406046826847024311e-01 7.946196440252349946e-01 6.006552434233113358e-01 4.055091298328546978e-01 2.908992842790508043e-02 3.276387718148962569e-02 3.487438646009128479e-02 3.506758543075932932e-02 3.329445957806953516e-02 2.980601314865401544e-02 2.513416054256080098e-02 1.000000000000000000e+00 1.000000000000000000e+00 9.466700000000000159e+01
5.441461972028305283e-01 4.087308377736563192e-01 2.581063383015229640e-01 1.370026948751841001e-01 6.112455315254936017e-02 5.734871180145318936e-01 4.584735125307883297e-01 3.109908094195119599e-01 1.795973692109312514e-01 8.823482730761932069e-02 6.090981487493053459e-01 8.008458092982961851e-01 9.436834824960652623e-01 9.967716691342627389e-01 9.432791294333734422e-01 7.987476895257321630e-01 6.040562164085020447e-01 2.291069725089059025e-02 2.859813277706246826e-02 3.373582118630941151e-02 3.759562500191090256e-02 3.955944140717051333e-02 3.924901883079066900e-02 3.668056661712071342e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.415000000000000000e+02
3.659818381081911265e-01 2.765109520923778597e-01 1.758030157517426195e-01 9.404445382945170184e-02 4.232723623208555636e-02 7.336204982966697541e-01 5.743557793631893782e-01 3.860780708701160302e-01 2.235161406532668871e-01 1.113740227013492040e-01 4.076828972374642035e-01 6.004495752894142280e-01 7.925882386290397097e-01 9.377960173666635146e-01 9.941276325249912560e-01 9.430002124563513499e-01 7.988564670876482365e-01 1.602014216934065372e-02 2.216203379755941200e-02 2.897361482624863371e-02 3.578430448694860239e-02 4.173008768939264618e-02 4.588511520627711754e-02 4.752508835574056206e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.883300000000000125e+02
2.185131369707459803e-01 1.660587989185680902e-01 1.062990112892562289e-01 5.730773466589576121e-02 2.601961776955501529e-02 8.332070789880839934e-01 6.388214710070496682e-01 4.255333838625346976e-01 2.469727075720618559e-01 1.248131189380146250e-01 2.422319011482912121e-01 3.996578377012749983e-01 5.909674720675943682e-01 7.832966908395315730e-01 9.301645846175726762e-01 9.884170500106510548e-01 9.379872602234418100e-01 9.944251806410637357e-03 1.524645120872877846e-02 2.209076886198022699e-02 3.023807488698268889e-02 3.908087361847845109e-02 4.762557158638654198e-02 5.466945140774712164e-02 1.000000000000000000e+00 1.000000000000000000e+00 2.351699999999999875e+02
1.158417977784385877e-01 8.854838119441310607e-02 5.706905453763361225e-02 3.100709797778690088e-02 1.420198104476863739e-02 8.401262278391669058e-01 6.307976274955883200e-01 4.163945323775019025e-01 2.422711404941911562e-01 1.241789271528492139e-01 1.277939671600183680e-01 2.361890560387270577e-01 3.912268460771016754e-01 5.808751419143841632e-01 7.726904086907611102e-01 9.197847514716194217e-01 9.777597122146196584e-01 5.480800242870211871e-03 9.312890667031446454e-03 1.495429795074641396e-02 2.268575362619412034e-02 3.249430193624071317e-02 4.388610364009101761e-02 5.583100101485702349e-02 1.000000000000000000e+00 1.000000000000000000e+00 2.820000000000000000e+02
7.673828868376808554e-02 1.815300997203697364e-01 3.599495348364726843e-01 5.981809072197490362e-01 8.329512412704084268e-01 1.387104258172694102e-02 3.259111394919318033e-02 6.271699392540867890e-02 9.924937667800319552e-02 1.290052145902865210e-01 2.719748824820755057e-02 2.412511315236156792e-02 2.000254579303667804e-02 1.550277962761086557e-02 1.122854006610247979e-02 7.593476511664129514e-03 4.789939585974097372e-03 9.717627483392470289e-01 8.831002297650970556e-01 7.326814228332629853e-01 5.546240022965233107e-01 3.826322733028839074e-01 2.402006387306735158e-01 1.369008463772725670e-01 1.000000000000000000e+00 3.780000000000000000e+02 1.000000000000000000e+00
7.375340366178557983e-02 1.754889447513932610e-01 3.503447719342946409e-01 5.867636687071992041e-01 8.242341937787981410e-01 2.535717125332921651e-02 5.834575666555527618e-02 1.112643123046026805e-01 1.765142820667395807e-01 2.326990809400498184e-01 2.601296746727805795e-02 2.584794603166712043e-02 2.400704716493547511e-02 2.084287538803256470e-02 1.691078354319765220e-02 1.281104348988225915e-02 9.052452748299499516e-03 9.709914589121637629e-01 9.779392925351292343e-01 8.992064213705731612e-01 7.543790432630104181e-01 5.767920792900212978e-01 4.012902269008962186e-01 2.534762616395394019e-01 1.000000000000000000e+00 3.780000000000000000e+02 4.783299999999999841e+01
6.293189349373086439e-02 1.506155134885597269e-01 3.027391286038254581e-01 5.109905242721968222e-01 7.241036215577386637e-01 4.115449136498901955e-02 9.273504569027617161e-02 1.752471645520906063e-01 2.787124663764493637e-01 3.726547683158471513e-01 2.208867812705251482e-02 2.458682777138647066e-02 2.558073697128913568e-02 2.487869392917614261e-02 2.261138202059146882e-02 1.918900027349406540e-02 1.518894263206418439e-02 8.613699311765909972e-01 9.614658914074900586e-01 9.797711791073114851e-01 9.109668308231630984e-01 7.719335653580201573e-01 5.952054634999087712e-01 4.166710316618403298e-01 1.000000000000000000e+00 3.780000000000000000e+02 9.466700000000000159e+01
4.767396214263491111e-02 1.147654895967037958e-01 2.322539300951724783e-01 3.950790544462309817e-01 5.647708305905031478e-01 5.929928106083210554e-02 1.308562446792360667e-01 2.450541967641131358e-01 3.907049809524763551e-01 5.298275973983261888e-01 1.665218846700843025e-02 2.076345729825781680e-02 2.419953468128181046e-02 2.636429281096610427e-02 2.684157748684050382e-02 2.551741585640370652e-02 2.262581664031159887e-02 6.783992529619481404e-01 8.392208611568845456e-01 9.477839944134535122e-01 9.766388800400868098e-01 9.171874550900708245e-01 7.837757545293290162e-01 6.080859358089926170e-01 1.000000000000000000e+00 3.780000000000000000e+02 1.415000000000000000e+02
3.206455247606587039e-02 7.764012857113022914e-02 1.581942605501866217e-01 2.711990003459563425e-01 3.910897852084889714e-01 7.585727168745154403e-02 1.639310414737115140e-01 3.042213746506254868e-01 4.862480439451244418e-01 6.687725545686754591e-01 1.114567899034683840e-02 1.556780215557696315e-02 2.032489380649881924e-02 2.480440562710481758e-02 2.828850236118111636e-02 3.012581931625176596e-02 2.992234738302720215e-02 4.743658545617782107e-01 6.503515888104852705e-01 8.139931807488604010e-01 9.295853721109993417e-01 9.675139882430686677e-01 9.162940084568870214e-01 7.878650874961335981e-01 1.000000000000000000e+00 3.780000000000000000e+02 1.883300000000000125e+02
1.914446351580154776e-02 4.662682038756209985e-02 9.565190572081042064e-02 1.652601479473428114e-01 2.404127372953415998e-01 8.615464795416266641e-02 1.823306612742090771e-01 3.353113288890841592e-01 5.372766173116684252e-01 7.494708943008192570e-01 6.622399491651230312e-03 1.036189282715415175e-02 1.515459166243150399e-02 2.071794770520565127e-02 2.646839519127818646e-02 3.157674098520072553e-02 3.513369647438849969e-02 2.944551587783842961e-01 4.474117248395426127e-01 6.206244998763713605e-01 7.855084093079982566e-01 9.060918390604928430e-01 9.510497183620607586e-01 9.063034621697365623e-01 1.000000000000000000e+00 3.780000000000000000e+02 2.351699999999999875e+02
1.014917959587520110e-02 2.486305749800061388e-02 5.135291248716666174e-02 8.941616047294727310e-02 1.312216485356839379e-01 8.687009654844426998e-02 1.800405180028828434e-01 3.281101067237363611e-01 5.270485962461212148e-01 7.456627346423606584e-01 3.493770635266177978e-03 6.123652421522840332e-03 1.003250327625692349e-02 1.536396228169633130e-02 2.198737238114251841e-02 2.938416011646456660e-02 3.662343233281302457e-02 1.622897264836529740e-01 2.732895950365904492e-01 4.201304058120628460e-01 5.893182787418863589e-01 7.533818739014561672e-01 8.763751303479847543e-01 9.255594891335708896e-01 1.000000000000000000e+00 3.780000000000000000e+02 2.820000000000000000e+02
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.383299999999999841e+01 1.266700000000000017e+02 1.895000000000000000e+02 2.523300000000000125e+02 3.151700000000000159e+02 6.383299999999999841e+01 1.266700000000000017e+02 1.895000000000000000e+02 2.523300000000000125e+02 3.151700000000000159e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.780000000000000000e+02 3.780000000000000000e+02 3.780000000000000000e+02 3.780000000000000000e+02 3.780000000000000000e+02 3.780000000000000000e+02 3.780000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.820000000000000000e+02 2.820000000000000000e+02 2.820000000000000000e+02 2.820000000000000000e+02 2.820000000000000000e+02 1.000000000000000000e+00 4.783299999999999841e+01 9.466700000000000159e+01 1.415000000000000000e+02 1.883300000000000125e+02 2.351699999999999875e+02 2.820000000000000000e+02 1.000000000000000000e+00 4.783299999999999841e+01 9.466700000000000159e+01 1.415000000000000000e+02 1.883300000000000125e+02 2.351699999999999875e+02 2.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
